"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_extracted_at-2","_sdc_received_at-2","_sdc_batched_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_sync_started_at-2"
"10894","SAVEA","1","1998-02-18","1998-03-18","1998-02-20","1","116.13","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.055138","2025-01-28 21:00:23.014949","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10894","75","7.75","120","0.05","2025-01-28 21:00:22.24253","2025-01-28 21:00:23.342971","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10895","ERNSH","3","1998-02-18","1998-03-18","1998-02-23","1","162.75","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","2025-01-28 21:00:22.05525","2025-01-28 21:00:23.015116","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10895","24","4.5","110","0","2025-01-28 21:00:22.242615","2025-01-28 21:00:23.343097","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10895","ERNSH","3","1998-02-18","1998-03-18","1998-02-23","1","162.75","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","2025-01-28 21:00:22.05525","2025-01-28 21:00:23.015116","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10895","39","18","45","0","2025-01-28 21:00:22.242699","2025-01-28 21:00:23.343219","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10895","ERNSH","3","1998-02-18","1998-03-18","1998-02-23","1","162.75","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","2025-01-28 21:00:22.05525","2025-01-28 21:00:23.015116","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10895","40","18.4","91","0","2025-01-28 21:00:22.242782","2025-01-28 21:00:23.343348","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10895","ERNSH","3","1998-02-18","1998-03-18","1998-02-23","1","162.75","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","2025-01-28 21:00:22.05525","2025-01-28 21:00:23.015116","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10895","60","34","100","0","2025-01-28 21:00:22.242867","2025-01-28 21:00:23.343472","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10896","MAISD","7","1998-02-19","1998-03-19","1998-02-27","3","32.45","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","2025-01-28 21:00:22.055323","2025-01-28 21:00:23.015281","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10896","45","9.5","15","0","2025-01-28 21:00:22.24295","2025-01-28 21:00:23.343595","2025-01-28 21:00:23.115917",NULL,"1738098023344",NULL,"1738098022345"
"10896","MAISD","7","1998-02-19","1998-03-19","1998-02-27","3","32.45","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","2025-01-28 21:00:22.055323","2025-01-28 21:00:23.015281","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10896","56","38","16","0","2025-01-28 21:00:22.243033","2025-01-28 21:00:23.343708","2025-01-28 21:00:23.115917",NULL,"1738098023344",NULL,"1738098022345"
"10897","HUNGO","3","1998-02-19","1998-03-19","1998-02-25","2","603.54","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2025-01-28 21:00:22.055425","2025-01-28 21:00:23.015449","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10897","29","123.79","80","0","2025-01-28 21:00:22.243122","2025-01-28 21:00:23.343819","2025-01-28 21:00:23.115917",NULL,"1738098023344",NULL,"1738098022345"
"10897","HUNGO","3","1998-02-19","1998-03-19","1998-02-25","2","603.54","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2025-01-28 21:00:22.055425","2025-01-28 21:00:23.015449","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10897","30","25.89","36","0","2025-01-28 21:00:22.243205","2025-01-28 21:00:23.344019","2025-01-28 21:00:23.115917",NULL,"1738098023344",NULL,"1738098022345"
"10898","OCEAN","4","1998-02-20","1998-03-20","1998-03-06","2","1.27","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","2025-01-28 21:00:22.055533","2025-01-28 21:00:23.015616","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10898","13","6","5","0","2025-01-28 21:00:22.243289","2025-01-28 21:00:23.34424","2025-01-28 21:00:23.115917",NULL,"1738098023344",NULL,"1738098022345"
"10899","LILAS","5","1998-02-20","1998-03-20","1998-02-26","3","1.21","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","2025-01-28 21:00:22.055608","2025-01-28 21:00:23.015877","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10899","39","18","8","0.15","2025-01-28 21:00:22.243375","2025-01-28 21:00:23.344474","2025-01-28 21:00:23.115917",NULL,"1738098023344",NULL,"1738098022345"
"10900","WELLI","1","1998-02-20","1998-03-20","1998-03-04","2","1.66","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","2025-01-28 21:00:22.055706","2025-01-28 21:00:23.016128","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10900","70","15","3","0.25","2025-01-28 21:00:22.243462","2025-01-28 21:00:23.34466","2025-01-28 21:00:23.115917",NULL,"1738098023345",NULL,"1738098022345"
"10901","HILAA","4","1998-02-23","1998-03-23","1998-02-26","1","62.09","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-28 21:00:22.055811","2025-01-28 21:00:23.016308","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10901","41","9.65","30","0","2025-01-28 21:00:22.243549","2025-01-28 21:00:23.344846","2025-01-28 21:00:23.115917",NULL,"1738098023345",NULL,"1738098022345"
"10901","HILAA","4","1998-02-23","1998-03-23","1998-02-26","1","62.09","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-28 21:00:22.055811","2025-01-28 21:00:23.016308","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10901","71","21.5","30","0","2025-01-28 21:00:22.243603","2025-01-28 21:00:23.345037","2025-01-28 21:00:23.115917",NULL,"1738098023345",NULL,"1738098022345"
"10902","FOLKO","1","1998-02-23","1998-03-23","1998-03-03","1","44.15","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:22.05593","2025-01-28 21:00:23.016474","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10902","55","24","30","0.15","2025-01-28 21:00:22.243683","2025-01-28 21:00:23.345211","2025-01-28 21:00:23.115917",NULL,"1738098023345",NULL,"1738098022345"
"10902","FOLKO","1","1998-02-23","1998-03-23","1998-03-03","1","44.15","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:22.05593","2025-01-28 21:00:23.016474","2025-01-28 21:00:22.880445",NULL,"1738098023016",NULL,"1738098022345","10902","62","49.3","6","0.15","2025-01-28 21:00:22.243737","2025-01-28 21:00:23.345399","2025-01-28 21:00:23.115917",NULL,"1738098023345",NULL,"1738098022345"
"10903","HANAR","3","1998-02-24","1998-03-24","1998-03-04","3","36.71","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.056006","2025-01-28 21:00:23.016707","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10903","13","6","40","0","2025-01-28 21:00:22.243778","2025-01-28 21:00:23.345523","2025-01-28 21:00:23.115917",NULL,"1738098023346",NULL,"1738098022345"
"10903","HANAR","3","1998-02-24","1998-03-24","1998-03-04","3","36.71","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.056006","2025-01-28 21:00:23.016707","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10903","65","21.05","21","0","2025-01-28 21:00:22.243859","2025-01-28 21:00:23.345646","2025-01-28 21:00:23.115917",NULL,"1738098023346",NULL,"1738098022345"
"10903","HANAR","3","1998-02-24","1998-03-24","1998-03-04","3","36.71","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.056006","2025-01-28 21:00:23.016707","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10903","68","12.5","20","0","2025-01-28 21:00:22.243913","2025-01-28 21:00:23.34578","2025-01-28 21:00:23.115917",NULL,"1738098023346",NULL,"1738098022345"
"10904","WHITC","3","1998-02-24","1998-03-24","1998-02-27","3","162.95","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","2025-01-28 21:00:22.056105","2025-01-28 21:00:23.016886","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10904","58","13.25","15","0","2025-01-28 21:00:22.243953","2025-01-28 21:00:23.345909","2025-01-28 21:00:23.115917",NULL,"1738098023346",NULL,"1738098022345"
"10904","WHITC","3","1998-02-24","1998-03-24","1998-02-27","3","162.95","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","2025-01-28 21:00:22.056105","2025-01-28 21:00:23.016886","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10904","62","49.3","35","0","2025-01-28 21:00:22.24399","2025-01-28 21:00:23.346358","2025-01-28 21:00:23.115917",NULL,"1738098023346",NULL,"1738098022345"
"10905","WELLI","9","1998-02-24","1998-03-24","1998-03-06","2","13.72","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","2025-01-28 21:00:22.056209","2025-01-28 21:00:23.017056","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10905","1","18","20","0.05","2025-01-28 21:00:22.244071","2025-01-28 21:00:23.346547","2025-01-28 21:00:23.115917",NULL,"1738098023347",NULL,"1738098022345"
"10906","WOLZA","4","1998-02-25","1998-03-11","1998-03-03","3","26.29","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland","2025-01-28 21:00:22.056315","2025-01-28 21:00:23.017223","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10906","61","28.5","15","0","2025-01-28 21:00:22.24416","2025-01-28 21:00:23.346745","2025-01-28 21:00:23.115917",NULL,"1738098023347",NULL,"1738098022345"
"10907","SPECD","6","1998-02-25","1998-03-25","1998-02-27","3","9.19","Spécialités du monde","25, rue Lauriston","Paris","","75016","France","2025-01-28 21:00:22.056421","2025-01-28 21:00:23.017389","2025-01-28 21:00:22.880445",NULL,"1738098023017",NULL,"1738098022345","10907","75","7.75","14","0","2025-01-28 21:00:22.244242","2025-01-28 21:00:23.347004","2025-01-28 21:00:23.115917",NULL,"1738098023347",NULL,"1738098022345"
"10908","REGGC","4","1998-02-26","1998-03-26","1998-03-06","2","32.96","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy","2025-01-28 21:00:22.056528","2025-01-28 21:00:23.017558","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10908","7","30","20","0.05","2025-01-28 21:00:22.244295","2025-01-28 21:00:23.347156","2025-01-28 21:00:23.115917",NULL,"1738098023347",NULL,"1738098022345"
"10908","REGGC","4","1998-02-26","1998-03-26","1998-03-06","2","32.96","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","","42100","Italy","2025-01-28 21:00:22.056528","2025-01-28 21:00:23.017558","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10908","52","7","14","0.05","2025-01-28 21:00:22.24437","2025-01-28 21:00:23.347299","2025-01-28 21:00:23.115917",NULL,"1738098023347",NULL,"1738098022345"
"10909","SANTG","1","1998-02-26","1998-03-26","1998-03-10","2","53.05","Santé Gourmet","Erling Skakkes gate 78","Stavern","","4110","Norway","2025-01-28 21:00:22.056631","2025-01-28 21:00:23.017806","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10909","7","30","12","0","2025-01-28 21:00:22.244423","2025-01-28 21:00:23.347415","2025-01-28 21:00:23.115917",NULL,"1738098023347",NULL,"1738098022345"
"10909","SANTG","1","1998-02-26","1998-03-26","1998-03-10","2","53.05","Santé Gourmet","Erling Skakkes gate 78","Stavern","","4110","Norway","2025-01-28 21:00:22.056631","2025-01-28 21:00:23.017806","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10909","16","17.45","15","0","2025-01-28 21:00:22.244464","2025-01-28 21:00:23.347537","2025-01-28 21:00:23.115917",NULL,"1738098023348",NULL,"1738098022345"
"10909","SANTG","1","1998-02-26","1998-03-26","1998-03-10","2","53.05","Santé Gourmet","Erling Skakkes gate 78","Stavern","","4110","Norway","2025-01-28 21:00:22.056631","2025-01-28 21:00:23.017806","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10909","41","9.65","5","0","2025-01-28 21:00:22.244536","2025-01-28 21:00:23.347705","2025-01-28 21:00:23.115917",NULL,"1738098023348",NULL,"1738098022345"
"10910","WILMK","1","1998-02-26","1998-03-26","1998-03-04","3","38.11","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.056702","2025-01-28 21:00:23.018007","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10910","19","9.2","12","0","2025-01-28 21:00:22.244621","2025-01-28 21:00:23.347972","2025-01-28 21:00:23.115917",NULL,"1738098023348",NULL,"1738098022345"
"10910","WILMK","1","1998-02-26","1998-03-26","1998-03-04","3","38.11","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.056702","2025-01-28 21:00:23.018007","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10910","49","20","10","0","2025-01-28 21:00:22.244705","2025-01-28 21:00:23.348571","2025-01-28 21:00:23.115917",NULL,"1738098023349",NULL,"1738098022345"
"10910","WILMK","1","1998-02-26","1998-03-26","1998-03-04","3","38.11","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.056702","2025-01-28 21:00:23.018007","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10910","61","28.5","5","0","2025-01-28 21:00:22.244788","2025-01-28 21:00:23.349824","2025-01-28 21:00:23.115917",NULL,"1738098023350",NULL,"1738098022345"
"10911","GODOS","3","1998-02-26","1998-03-26","1998-03-05","1","38.19","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.056795","2025-01-28 21:00:23.018179","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10911","1","18","10","0","2025-01-28 21:00:22.244872","2025-01-28 21:00:23.350182","2025-01-28 21:00:23.115917",NULL,"1738098023350",NULL,"1738098022345"
"10911","GODOS","3","1998-02-26","1998-03-26","1998-03-05","1","38.19","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.056795","2025-01-28 21:00:23.018179","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10911","17","39","12","0","2025-01-28 21:00:22.244956","2025-01-28 21:00:23.350474","2025-01-28 21:00:23.115917",NULL,"1738098023350",NULL,"1738098022345"
"10911","GODOS","3","1998-02-26","1998-03-26","1998-03-05","1","38.19","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.056795","2025-01-28 21:00:23.018179","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10911","67","14","15","0","2025-01-28 21:00:22.24504","2025-01-28 21:00:23.350624","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10912","HUNGO","2","1998-02-26","1998-03-26","1998-03-18","2","580.91","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2025-01-28 21:00:22.056895","2025-01-28 21:00:23.018351","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10912","11","21","40","0.25","2025-01-28 21:00:22.24513","2025-01-28 21:00:23.350743","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10912","HUNGO","2","1998-02-26","1998-03-26","1998-03-18","2","580.91","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","2025-01-28 21:00:22.056895","2025-01-28 21:00:23.018351","2025-01-28 21:00:22.880445",NULL,"1738098023018",NULL,"1738098022345","10912","29","123.79","60","0.25","2025-01-28 21:00:22.245214","2025-01-28 21:00:23.350866","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10913","QUEEN","4","1998-02-26","1998-03-26","1998-03-04","1","33.05","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.056996","2025-01-28 21:00:23.018539","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10913","4","22","30","0.25","2025-01-28 21:00:22.245298","2025-01-28 21:00:23.350984","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10913","QUEEN","4","1998-02-26","1998-03-26","1998-03-04","1","33.05","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.056996","2025-01-28 21:00:23.018539","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10913","33","2.5","40","0.25","2025-01-28 21:00:22.245385","2025-01-28 21:00:23.351103","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10913","QUEEN","4","1998-02-26","1998-03-26","1998-03-04","1","33.05","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.056996","2025-01-28 21:00:23.018539","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10913","58","13.25","15","0","2025-01-28 21:00:22.24547","2025-01-28 21:00:23.351216","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10914","QUEEN","6","1998-02-27","1998-03-27","1998-03-02","1","21.19","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-28 21:00:22.057109","2025-01-28 21:00:23.018731","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10914","71","21.5","25","0","2025-01-28 21:00:22.245553","2025-01-28 21:00:23.351328","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10915","TORTU","2","1998-02-27","1998-03-27","1998-03-02","2","3.51","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico","2025-01-28 21:00:22.05721","2025-01-28 21:00:23.018903","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10915","17","39","10","0","2025-01-28 21:00:22.245635","2025-01-28 21:00:23.35144","2025-01-28 21:00:23.115917",NULL,"1738098023351",NULL,"1738098022345"
"10915","TORTU","2","1998-02-27","1998-03-27","1998-03-02","2","3.51","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico","2025-01-28 21:00:22.05721","2025-01-28 21:00:23.018903","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10915","33","2.5","30","0","2025-01-28 21:00:22.245718","2025-01-28 21:00:23.351559","2025-01-28 21:00:23.115917",NULL,"1738098023352",NULL,"1738098022345"
"10915","TORTU","2","1998-02-27","1998-03-27","1998-03-02","2","3.51","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico","2025-01-28 21:00:22.05721","2025-01-28 21:00:23.018903","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10915","54","7.45","10","0","2025-01-28 21:00:22.245801","2025-01-28 21:00:23.35168","2025-01-28 21:00:23.115917",NULL,"1738098023352",NULL,"1738098022345"
"10916","RANCH","1","1998-02-27","1998-03-27","1998-03-09","2","63.77","Rancho grande","Av. del Libertador 900","Buenos Aires","","1010","Argentina","2025-01-28 21:00:22.057311","2025-01-28 21:00:23.019076","2025-01-28 21:00:22.880445",NULL,"1738098023019",NULL,"1738098022345","10916","16","17.45","6","0","2025-01-28 21:00:22.245885","2025-01-28 21:00:23.351793","2025-01-28 21:00:23.115917",NULL,"1738098023352",NULL,"1738098022345"
